pmc_index	pmcc_index	mc7	mc8	mc8o	mc9	mc10	mc11	mc12	pmcc_id	pmcc_uuid	pmcc_submission_time	pmcc_parent_table_name	pmcc_parent_index	pmcc_tags	pmcc_notes	pmcc_version	pmcc_duration	pmcc_submitted_by
1914.0	2340	"legumes_oilseeds"	"sunflower"		3	0	3.0	2				"rgrp2"	1914					
1915.0	2341	"legumes_oilseeds"	"beans"		1	1	3.0	0				"rgrp2"	1915					
1916.0	2342	"cash_other"	"other"	"Woodlot"	1	0	0.99	23				"rgrp2"	1916					
1918.0	2343	"cereals"	"maize"		1	0	7.0	0				"rgrp2"	1918					
1918.0	2344	"legumes_oilseeds"	"beans"		3	0	2.0	10				"rgrp2"	1918					
1919.0	2345	"cereals"	"maize"		2	0	10.0	1				"rgrp2"	1919					
1919.0	2346	"legumes_oilseeds"	"sunflower"		4	0	2.0	2				"rgrp2"	1919					
1920.0	2347	"cereals"	"maize"		2	0	10.0	1				"rgrp2"	1920					
1920.0	2348	"legumes_oilseeds"	"sunflower"		4	0	3.0	2				"rgrp2"	1920					
1921.0	2349	"cereals"	"maize"		2	0	6.0	1				"rgrp2"	1921					
1921.0	2350	"legumes_oilseeds"	"sunflower"		4	1	1.0	2				"rgrp2"	1921					
1922.0	2351	"cereals"	"maize"		2	0	0.0	8				"rgrp2"	1922					
1922.0	2352	"legumes_oilseeds"	"sunflower"		4	0	0.0	8				"rgrp2"	1922					
1923.0	2353	"cereals"	"maize"		1	0	2.0	0				"rgrp2"	1923					
1923.0	2354	"legumes_oilseeds"	"sunflower"		4	0	20.0	8				"rgrp2"	1923					
1924.0	2355	"cereals"	"maize"		1	0	5.0	0				"rgrp2"	1924					
1924.0	2356	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	8				"rgrp2"	1924					
1924.0	2357	"legumes_oilseeds"	"sunflower"		3	0	3.0	2				"rgrp2"	1924					
1925.0	2358	"cereals"	"maize"		1	0	3.0	0				"rgrp2"	1925					
1925.0	2359	"legumes_oilseeds"	"beans"		3	1	2.0	8				"rgrp2"	1925					
1926.0	2360	"cereals"	"maize"		1	1	4.0	1				"rgrp2"	1926					
1926.0	2361	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	10				"rgrp2"	1926					
1926.0	2362	"legumes_oilseeds"	"sunflower"		3	1	4.0	10				"rgrp2"	1926					
1927.0	2363	"cereals"	"maize"		1	0	8.0	1				"rgrp2"	1927					
1927.0	2364	"legumes_oilseeds"	"sunflower"		3	1	2.0	10				"rgrp2"	1927					
1930.0	2365	"cereals"	"maize"		1	0	10.0	1				"rgrp2"	1930					
1930.0	2366	"legumes_oilseeds"	"sunflower"		3	1	2.0	2				"rgrp2"	1930					
1931.0	2367	"cereals"	"maize"		1	0	4.0	1				"rgrp2"	1931					
1931.0	2368	"legumes_oilseeds"	"sunflower"		3	1	3.0	10				"rgrp2"	1931					
1932.0	2369	"cereals"	"maize"		1	0	10.0	1				"rgrp2"	1932					
1932.0	2370	"legumes_oilseeds"	"sunflower"		3	0	1.0	2				"rgrp2"	1932					
1933.0	2371	"cereals"	"maize"		1	0	7.0	0				"rgrp2"	1933					
1933.0	2372	"legumes_oilseeds"	"beans"		3	1	4.0	10				"rgrp2"	1933					
1933.0	2373	"legumes_oilseeds"	"sunflower"		4	0	1.0	2				"rgrp2"	1933					
1934.0	2374	"cereals"	"maize"		1	0	10.0	0				"rgrp2"	1934					
1934.0	2375	"legumes_oilseeds"	"pigeon_pea"		3	0	1.0	0				"rgrp2"	1934					
1934.0	2376	"legumes_oilseeds"	"sunflower"		4	1	5.0	10				"rgrp2"	1934					
1935.0	2377	"cereals"	"maize"		1	0	15.0	0				"rgrp2"	1935					
1935.0	2378	"legumes_oilseeds"	"pigeon_pea"		2	0	1.0	0				"rgrp2"	1935					
1935.0	2379	"legumes_oilseeds"	"sunflower"		3	1	5.0	10				"rgrp2"	1935					
1936.0	2380	"cereals"	"maize"		3	0	4.0	0				"rgrp2"	1936					
1936.0	2381	"legumes_oilseeds"	"pigeon_pea"		3	0	4.0	0				"rgrp2"	1936					
1937.0	2382	"cereals"	"maize"		3	0	30.0	0				"rgrp2"	1937					
1937.0	2383	"legumes_oilseeds"	"pigeon_pea"		3	0	7.0	0				"rgrp2"	1937					
1938.0	2384	"cereals"	"maize"		1	0	20.0	0				"rgrp2"	1938					
1939.0	2385	"cereals"	"maize"		4	0	15.0	1				"rgrp2"	1939					
1939.0	2386	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	0				"rgrp2"	1939					
1940.0	2387	"cereals"	"maize"		3	0	4.0	1				"rgrp2"	1940					
1940.0	2388	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	0				"rgrp2"	1940					
1940.0	2389	"legumes_oilseeds"	"sunflower"		4	0	1.5	2				"rgrp2"	1940					
1941.0	2390	"cereals"	"maize"		2	0	5.0	1				"rgrp2"	1941					
1941.0	2391	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	0				"rgrp2"	1941					
1942.0	2392	"cereals"	"maize"		3	0	9.0	1				"rgrp2"	1942					
1942.0	2393	"legumes_oilseeds"	"pigeon_pea"		4	0	1.5	1				"rgrp2"	1942					
1942.0	2394	"legumes_oilseeds"	"sunflower"		4	1	4.0	10				"rgrp2"	1942					
1943.0	2395	"cereals"	"maize"		3	0	2.0	1				"rgrp2"	1943					
1943.0	2396	"legumes_oilseeds"	"pigeon_pea"		4	0	4.0	10				"rgrp2"	1943					
1943.0	2397	"legumes_oilseeds"	"sunflower"		4	1	2.0	10				"rgrp2"	1943					
1944.0	2398	"cereals"	"maize"		3	0	25.0	1				"rgrp2"	1944					
1944.0	2399	"legumes_oilseeds"	"pigeon_pea"		3	0	5.0	2				"rgrp2"	1944					
1945.0	2400	"vegetables"	"spinach"		3	0	1.0	14				"rgrp2"	1945					
1945.0	2401	"vegetables"	"veg_other"		3	0	1.0	14				"rgrp2"	1945					
1946.0	2402	"cereals"	"maize"		2	0	18.0	10				"rgrp2"	1946					
1946.0	2403	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	10				"rgrp2"	1946					
1947.0	2404	"cereals"	"maize"		2	0	60.0	10				"rgrp2"	1947					
1947.0	2405	"legumes_oilseeds"	"pigeon_pea"		4	0	12.0	10				"rgrp2"	1947					
1948.0	2406	"cereals"	"maize"		2	0	150.0	10				"rgrp2"	1948					
1948.0	2407	"legumes_oilseeds"	"sunflower"		4	1	42.0	10				"rgrp2"	1948					
1950.0	2408	"cereals"	"maize"		1	0	10.0	1				"rgrp2"	1950					
1950.0	2409	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	2				"rgrp2"	1950					
1951.0	2410	"cereals"	"maize"		1	0	80.0	1				"rgrp2"	1951					
1951.0	2411	"legumes_oilseeds"	"pigeon_pea"		3	0	5.0	2				"rgrp2"	1951					
1952.0	2412	"cereals"	"maize"		1	0	20.0	1				"rgrp2"	1952					
1952.0	2413	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	2				"rgrp2"	1952					
1953.0	2414	"cereals"	"maize"		3	0	7.0	1				"rgrp2"	1953					
1953.0	2415	"legumes_oilseeds"	"beans"		4	1	1.0	10				"rgrp2"	1953					
1953.0	2416	"legumes_oilseeds"	"sunflower"		4	1	3.0	10				"rgrp2"	1953					
1954.0	2417	"cereals"	"maize"		1	0	4.0	1				"rgrp2"	1954					
1955.0	2418	"legumes_oilseeds"	"beans"		1	1	0.0	8				"rgrp2"	1955					
1956.0	2419	"cereals"	"maize"		3	0	2.0	1				"rgrp2"	1956					
1956.0	2420	"legumes_oilseeds"	"beans"		4	1	3.0	10				"rgrp2"	1956					
1956.0	2421	"legumes_oilseeds"	"sunflower"		4	1	2.0	10				"rgrp2"	1956					
1957.0	2422	"legumes_oilseeds"	"beans"		2	1	4.0	10				"rgrp2"	1957					
1957.0	2423	"legumes_oilseeds"	"sunflower"		4	0	1.5	10				"rgrp2"	1957					
1958.0	2424	"cereals"	"maize"		2	0	4.0	1				"rgrp2"	1958					
1958.0	2425	"legumes_oilseeds"	"sunflower"		4	1	1.0	2				"rgrp2"	1958					
1958.0	2426	"legumes_oilseeds"	"pigeon_pea"		5	0	2.0	10				"rgrp2"	1958					
1960.0	2427	"cereals"	"maize"		3	0	45.0	1				"rgrp2"	1960					
1960.0	2428	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	0				"rgrp2"	1960					
1960.0	2429	"legumes_oilseeds"	"sunflower"		4	1	6.0	2				"rgrp2"	1960					
1961.0	2430	"cereals"	"maize"		3	0	3.0	1				"rgrp2"	1961					
1961.0	2431	"legumes_oilseeds"	"sunflower"		3	1	1.0	10				"rgrp2"	1961					
1962.0	2432	"cereals"	"maize"		3	0	3.0	1				"rgrp2"	1962					
1962.0	2433	"legumes_oilseeds"	"beans"		3	1	1.0	10				"rgrp2"	1962					
1964.0	2434	"cereals"	"maize"		1	0	10.0	1				"rgrp2"	1964					
1964.0	2435	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	2				"rgrp2"	1964					
1965.0	2436	"cereals"	"maize"		1	0	80.0	1				"rgrp2"	1965					
1965.0	2437	"legumes_oilseeds"	"pigeon_pea"		3	0	5.0	2				"rgrp2"	1965					
1966.0	2438	"cereals"	"maize"		1	0	20.0	1				"rgrp2"	1966					
1966.0	2439	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	2				"rgrp2"	1966					
1967.0	2440	"cereals"	"maize"		2	0	108.0	10				"rgrp2"	1967					
1967.0	2441	"legumes_oilseeds"	"beans"		4	1	12.0	10				"rgrp2"	1967					
1968.0	2442	"cereals"	"maize"		1	0	38.0	10				"rgrp2"	1968					
1969.0	2443	"fruits"	"banana"		2	0	20.0	8				"rgrp2"	1969					
1969.0	2444	"fruits"	"avocado"		5	0	21.0	10				"rgrp2"	1969					
1969.0	2445	"cash_other"	"coffee"		3	0	6.0	10				"rgrp2"	1969					
1970.0	2446	"cereals"	"maize"		1	0	8.0	0				"rgrp2"	1970					
1971.0	2447	"cereals"	"maize"		3	0	4.0	1				"rgrp2"	1971					
1971.0	2448	"legumes_oilseeds"	"sunflower"		4	1	1.0	2				"rgrp2"	1971					
1971.0	2449	"legumes_oilseeds"	"beans"		4	1	3.0	10				"rgrp2"	1971					
1972.0	2450	"cereals"	"maize"		1	0	7.0	1				"rgrp2"	1972					
1973.0	2451	"vegetables"	"spinach"		4	0	3.0	14				"rgrp2"	1973					
1973.0	2452	"vegetables"	"veg_other"		3	0	3.0	14				"rgrp2"	1973					
1973.0	2453	"vegetables"	"veg_other"		4	0	2.0	14				"rgrp2"	1973					
1974.0	2454	"cereals"	"maize"		2	0	8.0	1				"rgrp2"	1974					
1974.0	2455	"legumes_oilseeds"	"beans"		5	1	2.0	12				"rgrp2"	1974					
1975.0	2456	"cereals"	"maize"		3	0	5.0	1				"rgrp2"	1975					
1975.0	2457	"legumes_oilseeds"	"pigeon_pea"		3	0	5.0	10				"rgrp2"	1975					
1976.0	2458	"cereals"	"maize"		1	0	6.0	1				"rgrp2"	1976					
1977.0	2459	"cereals"	"maize"		1	0	3.0	1				"rgrp2"	1977					
1977.0	2460	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	10				"rgrp2"	1977					
1978.0	2461	"cereals"	"maize"		1	0	16.0	0				"rgrp2"	1978					
1979.0	2462	"cereals"	"maize"		3	0	30.0	0				"rgrp2"	1979					
1979.0	2463	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	0				"rgrp2"	1979					
1980.0	2464	"cereals"	"maize"		3	0	30.0	0				"rgrp2"	1980					
1980.0	2465	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	0				"rgrp2"	1980					
1981.0	2466	"legumes_oilseeds"	"beans"		3	1	4.0	0				"rgrp2"	1981					
1981.0	2467	"legumes_oilseeds"	"sunflower"		3	1	4.0	2				"rgrp2"	1981					
1982.0	2468	"cereals"	"maize"		1	0	3.0	0				"rgrp2"	1982					
1982.0	2469	"legumes_oilseeds"	"sunflower"		3	1	2.0	2				"rgrp2"	1982					
1983.0	2470	"cereals"	"maize"		1	0	6.0	0				"rgrp2"	1983					
1983.0	2471	"legumes_oilseeds"	"sunflower"		3	1	4.0	2				"rgrp2"	1983					
1984.0	2472	"cereals"	"maize"		1	0	5.0	0				"rgrp2"	1984					
1985.0	2473	"cereals"	"maize"		3	0	3.0	1				"rgrp2"	1985					
1985.0	2474	"legumes_oilseeds"	"beans"		3	0	4.0	10				"rgrp2"	1985					
1986.0	2475	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	1986					
1987.0	2476	"cereals"	"maize"		1	0	4.0	10				"rgrp2"	1987					
1988.0	2477	"cereals"	"maize"		2	0	3.0	1				"rgrp2"	1988					
1988.0	2478	"legumes_oilseeds"	"beans"		4	0	5.0	10				"rgrp2"	1988					
1990.0	2479	"legumes_oilseeds"	"cowpeas"		1	1	2.0	14				"rgrp2"	1990					
1991.0	2480	"cereals"	"maize"		1	0	4.0	1				"rgrp2"	1991					
1993.0	2481	"vegetables"	"veg_other"		1	1	-99.0	8				"rgrp2"	1993					
1994.0	2482	"cereals"	"maize"		1	1	8.0	1				"rgrp2"	1994					
1994.0	2483	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	1994					
1997.0	2484	"cereals"	"maize"		1	1	6.0	1				"rgrp2"	1997					
1997.0	2485	"legumes_oilseeds"	"beans"		1	1	3.0	10				"rgrp2"	1997					
1998.0	2486	"cereals"	"maize"		1	1	3.0	1				"rgrp2"	1998					
1998.0	2487	"legumes_oilseeds"	"beans"		1	1	5.0	10				"rgrp2"	1998					
1999.0	2488	"cereals"	"maize"		2	0	12.0	1				"rgrp2"	1999					
1999.0	2489	"legumes_oilseeds"	"beans"		4	0	3.0	1				"rgrp2"	1999					
2000.0	2490	"cereals"	"maize"		2	0	13.0	1				"rgrp2"	2000					
2000.0	2491	"legumes_oilseeds"	"beans"		4	0	2.0	1				"rgrp2"	2000					
2003.0	2492	"cereals"	"maize"		1	0	12.0	1				"rgrp2"	2003					
2004.0	2493	"cereals"	"maize"		3	1	2.0	0				"rgrp2"	2004					
2004.0	2494	"legumes_oilseeds"	"beans"		3	0	10.0	8				"rgrp2"	2004					
2005.0	2495	"cereals"	"maize"		1	0	8.0	0				"rgrp2"	2005					
2006.0	2496	"legumes_oilseeds"	"beans"		1	0	4.0	0				"rgrp2"	2006					
2008.0	2497	"cereals"	"maize"		3	0	8.0	0				"rgrp2"	2008					
2008.0	2498	"legumes_oilseeds"	"beans"		3	0	4.0	0				"rgrp2"	2008					
2009.0	2499	"legumes_oilseeds"	"beans"		1	0	3.0	0				"rgrp2"	2009					
2010.0	2500	"cereals"	"maize"		1	0	3.0	0				"rgrp2"	2010					
2012.0	2501	"cereals"	"paddy"		1	0	20.0	1				"rgrp2"	2012					
2013.0	2502	"cereals"	"maize"		1	1	4.0	1				"rgrp2"	2013					
2013.0	2503	"legumes_oilseeds"	"beans"		2	0	2.0	1				"rgrp2"	2013					
2014.0	2504	"cereals"	"maize"		1	1	3.0	1				"rgrp2"	2014					
2015.0	2505	"cereals"	"maize"		2	1	70.0	10				"rgrp2"	2015					
2015.0	2506	"legumes_oilseeds"	"beans"		4	0	21.0	10				"rgrp2"	2015					
2016.0	2507	"cereals"	"maize"		1	0	70.0	10				"rgrp2"	2016					
2017.0	2508	"cereals"	"maize"		2	0	49.0	10				"rgrp2"	2017					
2017.0	2509	"legumes_oilseeds"	"beans"		4	0	14.0	10				"rgrp2"	2017					
2018.0	2510	"cereals"	"maize"		3	0	4.0	0				"rgrp2"	2018					
2018.0	2511	"legumes_oilseeds"	"beans"		3	0	1.0	0				"rgrp2"	2018					
2019.0	2512	"cereals"	"maize"		3	0	1.0	10				"rgrp2"	2019					
2019.0	2513	"legumes_oilseeds"	"beans"		3	0	5.0	8				"rgrp2"	2019					
2020.0	2514	"cereals"	"maize"		1	0	4.0	0				"rgrp2"	2020					
2022.0	2515	"cereals"	"maize"		3	0	4.0	0				"rgrp2"	2022					
2022.0	2516	"legumes_oilseeds"	"beans"		3	0	2.0	10				"rgrp2"	2022					
2023.0	2517	"cereals"	"maize"		1	0	8.0	0				"rgrp2"	2023					
2024.0	2518	"cereals"	"maize"		1	0	25.0	0				"rgrp2"	2024					
2025.0	2519	"cereals"	"maize"		1	0	3.0	1				"rgrp2"	2025					
2026.0	2520	"fruits"	"banana"		1	0	10.0	17				"rgrp2"	2026					
2028.0	2521	"cereals"	"maize"		2	0	1.0	1				"rgrp2"	2028					
2028.0	2522	"legumes_oilseeds"	"beans"		4	0	3.0	10				"rgrp2"	2028					
2029.0	2523	"cereals"	"maize"		2	0	4.0	1				"rgrp2"	2029					
2029.0	2524	"legumes_oilseeds"	"beans"		4	0	2.0	2				"rgrp2"	2029					
2031.0	2525	"cereals"	"sorghum"		3	0	4.0	10				"rgrp2"	2031					
2031.0	2526	"legumes_oilseeds"	"beans"		3	1	3.0	1				"rgrp2"	2031					
2032.0	2527	"legumes_oilseeds"	"beans"		1	0	2.0	1				"rgrp2"	2032					
2033.0	2528	"cereals"	"maize"		2	0	20.0	1				"rgrp2"	2033					
2033.0	2529	"legumes_oilseeds"	"beans"		4	0	3.0	1				"rgrp2"	2033					
2034.0	2530	"cereals"	"maize"		1	0	18.0	1				"rgrp2"	2034					
2035.0	2531	"cereals"	"maize"		1	0	3.0	1				"rgrp2"	2035					
2036.0	2532	"cereals"	"maize"		3	0	20.0	1				"rgrp2"	2036					
2036.0	2533	"legumes_oilseeds"	"beans"		3	0	5.0	1				"rgrp2"	2036					
2037.0	2534	"cereals"	"maize"		3	0	18.0	1				"rgrp2"	2037					
2037.0	2535	"legumes_oilseeds"	"beans"		3	0	4.0	1				"rgrp2"	2037					
2038.0	2536	"cereals"	"maize"		1	0	5.0	1				"rgrp2"	2038					
2039.0	2537	"cereals"	"maize"		1	0	15.0	1				"rgrp2"	2039					
2040.0	2538	"cereals"	"maize"		1	0	10.0	1				"rgrp2"	2040					
2041.0	2539	"legumes_oilseeds"	"beans"		1	0	2.5	1				"rgrp2"	2041					
2042.0	2540	"cereals"	"maize"		1	0	25.0	1				"rgrp2"	2042					
2043.0	2541	"cereals"	"maize"		2	0	15.0	1				"rgrp2"	2043					
2043.0	2542	"legumes_oilseeds"	"beans"		4	0	3.0	1				"rgrp2"	2043					
2044.0	2543	"cereals"	"paddy"		1	0	70.0	1				"rgrp2"	2044					
2045.0	2544	"cereals"	"maize"		1	1	3.0	1				"rgrp2"	2045					
2046.0	2545	"cereals"	"maize"		1	0	6.0	1				"rgrp2"	2046					
2048.0	2546	"cereals"	"maize"		2	0	30.0	10				"rgrp2"	2048					
2048.0	2547	"legumes_oilseeds"	"beans"		4	1	0.0	8				"rgrp2"	2048					
2049.0	2548	"cereals"	"maize"		1	0	36.0	10				"rgrp2"	2049					
2052.0	2549	"legumes_oilseeds"	"beans"		1	0	3.0	10				"rgrp2"	2052					
2053.0	2550	"cereals"	"maize"		1	0	5.0	1				"rgrp2"	2053					
2053.0	2551	"legumes_oilseeds"	"pigeon_pea"		3	0	6.0	10				"rgrp2"	2053					
2054.0	2552	"cereals"	"maize"		1	0	7.0	1				"rgrp2"	2054					
2055.0	2553	"cereals"	"maize"		1	1	1.0	0				"rgrp2"	2055					
2056.0	2554	"cereals"	"paddy"		1	1	15.0	2				"rgrp2"	2056					
2057.0	2555	"cereals"	"paddy"		1	1	31.0	2				"rgrp2"	2057					
2058.0	2556	"legumes_oilseeds"	"beans"		1	0	5.0	0				"rgrp2"	2058					
2059.0	2557	"cereals"	"maize"		1	0	10.0	0				"rgrp2"	2059					
2059.0	2558	"legumes_oilseeds"	"beans"		3	0	4.0	0				"rgrp2"	2059					
2060.0	2559	"cereals"	"maize"		1	1	7.0	0				"rgrp2"	2060					
2060.0	2560	"legumes_oilseeds"	"beans"		3	0	3.0	0				"rgrp2"	2060					
2061.0	2561	"cereals"	"paddy"		1	1	35.0	2				"rgrp2"	2061					
2062.0	2562	"cereals"	"paddy"		1	1	11.0	2				"rgrp2"	2062					
2063.0	2563	"cereals"	"maize"		1	0	50.0	0				"rgrp2"	2063					
2064.0	2564	"legumes_oilseeds"	"beans"		1	0	5.0	0				"rgrp2"	2064					
2066.0	2565	"cereals"	"maize"		2	1	4.0	0				"rgrp2"	2066					
2066.0	2566	"legumes_oilseeds"	"beans"		1	0	2.0	0				"rgrp2"	2066					
2067.0	2567	"cereals"	"maize"		1	1	3.0	0				"rgrp2"	2067					
2068.0	2568	"cereals"	"paddy"		1	1	2.0	2				"rgrp2"	2068					
2069.0	2569	"vegetables"	"egg_plant"		3	0	40.0	3				"rgrp2"	2069					
2069.0	2570	"vegetables"	"okra"		3	0	48.0	3				"rgrp2"	2069					
2070.0	2571	"vegetables"	"tomatoes"		1	0	120.0	14				"rgrp2"	2070					
2070.0	2572	"vegetables"	"veg_other"		3	0	25.0	3				"rgrp2"	2070					
2071.0	2573	"vegetables"	"egg_plant"		1	0	240.0	3				"rgrp2"	2071					
2072.0	2574	"cereals"	"maize"		2	0	10.0	0				"rgrp2"	2072					
2072.0	2575	"legumes_oilseeds"	"beans"		3	0	4.0	0				"rgrp2"	2072					
2072.0	2576	"vegetables"	"tomatoes"		4	0	75.0	3				"rgrp2"	2072					
2074.0	2577	"vegetables"	"tomatoes"		3	0	15.0	14				"rgrp2"	2074					
2074.0	2578	"vegetables"	"egg_plant"		3	0	5.0	3				"rgrp2"	2074					
2076.0	2579	"cereals"	"maize"		4	1	3.0	1				"rgrp2"	2076					
2076.0	2580	"legumes_oilseeds"	"beans"		3	1	4.0	10				"rgrp2"	2076					
2076.0	2581	"legumes_oilseeds"	"pigeon_pea"		5	0	1.0	0				"rgrp2"	2076					
2076.0	2582	"legumes_oilseeds"	"sunflower"		3	1	2.0	2				"rgrp2"	2076					
2077.0	2583	"cereals"	"maize"		3	0	5.0	1				"rgrp2"	2077					
2077.0	2584	"legumes_oilseeds"	"pigeon_pea"		3	0	5.0	0				"rgrp2"	2077					
2077.0	2585	"legumes_oilseeds"	"sunflower"		5	0	1.0	2				"rgrp2"	2077					
2078.0	2586	"cereals"	"maize"		3	0	4.0	1				"rgrp2"	2078					
2078.0	2587	"legumes_oilseeds"	"pigeon_pea"		3	0	2.0	0				"rgrp2"	2078					
2078.0	2588	"legumes_oilseeds"	"sunflower"		4	1	2.0	2				"rgrp2"	2078					
2080.0	2589	"cereals"	"maize"		3	0	10.0	1				"rgrp2"	2080					
2080.0	2590	"legumes_oilseeds"	"pigeon_pea"		3	0	4.0	0				"rgrp2"	2080					
2081.0	2591	"cereals"	"maize"		3	0	22.0	1				"rgrp2"	2081					
2081.0	2592	"legumes_oilseeds"	"pigeon_pea"		3	0	9.0	0				"rgrp2"	2081					
2082.0	2593	"cereals"	"maize"		3	1	2.0	1				"rgrp2"	2082					
2082.0	2594	"legumes_oilseeds"	"beans"		4	1	2.0	10				"rgrp2"	2082					
2082.0	2595	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	0				"rgrp2"	2082					
2083.0	2596	"cereals"	"maize"		3	0	3.0	1				"rgrp2"	2083					
2083.0	2597	"legumes_oilseeds"	"beans"		3	0	3.0	10				"rgrp2"	2083					
2085.0	2598	"cereals"	"maize"		2	1	5.0	1				"rgrp2"	2085					
2085.0	2599	"legumes_oilseeds"	"sunflower"		4	1	2.0	2				"rgrp2"	2085					
2086.0	2600	"cereals"	"maize"		3	0	4.0	1				"rgrp2"	2086					
2086.0	2601	"legumes_oilseeds"	"pigeon_pea"		3	0	1.5	0				"rgrp2"	2086					
2087.0	2602	"cereals"	"maize"		3	0	7.0	1				"rgrp2"	2087					
2087.0	2603	"legumes_oilseeds"	"pigeon_pea"		3	0	4.0	0				"rgrp2"	2087					
2088.0	2604	"legumes_oilseeds"	"beans"		1	1	1.5	1				"rgrp2"	2088					
2089.0	2605	"cereals"	"maize"		2	0	6.0	1				"rgrp2"	2089					
2089.0	2606	"legumes_oilseeds"	"pigeon_pea"		4	0	2.0	0				"rgrp2"	2089					
2091.0	2607	"cereals"	"maize"		1	0	3.0	0				"rgrp2"	2091					
2092.0	2608	"cereals"	"maize"		1	0	5.0	0				"rgrp2"	2092					
2093.0	2609	"cereals"	"maize"		1	0	1.5	0				"rgrp2"	2093					
2094.0	2610	"cereals"	"maize"		3	0	8.0	1				"rgrp2"	2094					
2094.0	2611	"legumes_oilseeds"	"sunflower"		4	0	2.0	2				"rgrp2"	2094					
2094.0	2612	"legumes_oilseeds"	"pigeon_pea"		5	0	2.0	2				"rgrp2"	2094					
2094.0	2613	"legumes_oilseeds"	"beans"		5	1	4.0	10				"rgrp2"	2094					
2095.0	2614	"vegetables"	"veg_other"		1	0	1.0	3				"rgrp2"	2095					
2097.0	2615	"cereals"	"maize"		2	0	3.0	1				"rgrp2"	2097					
2097.0	2616	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	2				"rgrp2"	2097					
2098.0	2617	"cereals"	"maize"		3	0	10.0	0				"rgrp2"	2098					
2098.0	2618	"legumes_oilseeds"	"pigeon_pea"		3	0	3.0	0				"rgrp2"	2098					
2099.0	2619	"cereals"	"maize"		3	0	8.0	0				"rgrp2"	2099					
2099.0	2620	"legumes_oilseeds"	"pigeon_pea"		3	0	6.0	0				"rgrp2"	2099					
2101.0	2621	"cereals"	"maize"		3	0	5.0	1				"rgrp2"	2101					
2101.0	2622	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	2				"rgrp2"	2101					
2101.0	2623	"legumes_oilseeds"	"sunflower"		5	0	2.0	2				"rgrp2"	2101					
2101.0	2624	"cereals"	"sorghum"		5	0	1.0	2				"rgrp2"	2101					
2102.0	2625	"vegetables"	"spinach"		2	0	4.0	3				"rgrp2"	2102					
2102.0	2626	"vegetables"	"okra"		4	1	1.0	4				"rgrp2"	2102					
2103.0	2627	"cereals"	"maize"		2	0	2.0	10				"rgrp2"	2103					
2103.0	2628	"legumes_oilseeds"	"sunflower"		4	1	1.0	2				"rgrp2"	2103					
2104.0	2629	"cereals"	"maize"		3	1	6.0	1				"rgrp2"	2104					
2104.0	2630	"legumes_oilseeds"	"pigeon_pea"		4	0	3.0	0				"rgrp2"	2104					
2104.0	2631	"cereals"	"sorghum"		5	0	1.0	1				"rgrp2"	2104					
2104.0	2632	"legumes_oilseeds"	"sunflower"		5	1	3.0	2				"rgrp2"	2104					
2105.0	2633	"legumes_oilseeds"	"pigeon_pea"		2	0	2.0	0				"rgrp2"	2105					
2105.0	2634	"legumes_oilseeds"	"sunflower"		4	1	1.5	2				"rgrp2"	2105					
2106.0	2635	"cereals"	"maize"		4	0	1.0	1				"rgrp2"	2106					
2106.0	2636	"legumes_oilseeds"	"beans"		2	1	4.0	10				"rgrp2"	2106					
2107.0	2637	"cereals"	"maize"		3	0	6.0	1				"rgrp2"	2107					
2107.0	2638	"cereals"	"sorghum"		5	0	1.0	1				"rgrp2"	2107					
2107.0	2639	"legumes_oilseeds"	"pigeon_pea"		4	0	1.0	0				"rgrp2"	2107					
2107.0	2640	"legumes_oilseeds"	"sunflower"		5	1	2.0	2				"rgrp2"	2107					
2108.0	2641	"cereals"	"maize"		1	0	15.0	1				"rgrp2"	2108					
2109.0	2642	"legumes_oilseeds"	"beans"		1	0	9.0	10				"rgrp2"	2109					
2110.0	2643	"vegetables"	"veg_other"		1	0	750.0	8				"rgrp2"	2110					
2111.0	2644	"cereals"	"maize"		1	0	86.0	10				"rgrp2"	2111					
2112.0	2645	"cereals"	"maize"		1	0	42.0	10				"rgrp2"	2112					
2113.0	2646	"vegetables"	"tomatoes"		1	0	300.0	8				"rgrp2"	2113					
2114.0	2647	"vegetables"	"tomatoes"		1	0	400.0	8				"rgrp2"	2114					
